1062;Laubmoos akrokarp;Gipfelmoos mit zahlreichen Sporophyten;Moos026.jpg;Portrait
1062;Laubmoos akrokarp;Kapsel eines Gipfelmooses;Moos024.jpg;Detail
1062;Laubmoos akrokarp;moosreicher, subalpiner Nadelwald;Vege092.jpg;Standort
1064;Laubmoos pleurokarp;Astmoos (pleurokarpes Moos), hier Brachythecium rutabulum;MoosAstmoos.1.tif;Herbar
1064;Laubmoos pleurokarp;Astmoos, hier Brachythecium rutabulum;Moos030.jpg;Portrait
1064;Laubmoos pleurokarp;Teppich eines Astmooses, z.T. mit Sporophyten;Moos032.jpg;Portrait
1064;Laubmoos pleurokarp;ein Astmoos, z.T. mit Sporophyten;Moos039.jpg;Portrait
1064;Laubmoos pleurokarp;moosreicher, subalpiner Nadelwald;Vege054.jpg;Standort
1066;Sphagnidae;Polster von Sphagnum;Moos046.jpg;Standort
1066;Sphagnidae;Seitenäste rosettenartig an den Triebspitzen;Moos044.jpg;Detail
1066;Sphagnidae;Sphagnum sp.;MoosSphagnum.1.tif;Herbar
1066;Sphagnidae;Seitenäste rosettenartig an den Triebspitzen;MoosSphagnum.2.tif;Herbar
1066;Sphagnidae;Sphagnum mit Sporophyten (kugelige Kapseln);Moos035.jpg;Detail
1066;Sphagnidae;Polster von Sphagnum;Moos045.jpg;Portrait
1066;Sphagnidae;Blättchen mit grünen, lebenden Zellen (Assimilation) sowie farblosen, toten Zellen, die der Wasserspeicherung dienen;Moos011.jpg;Detail
1066;Sphagnidae;Sphagnum (mit Drosera rotundifolia);Dros012.jpg;Portrait
1066;Sphagnidae;Hochmoor (mit viel Eriophorum vaginatum);Vege220.jpg;Standort
1070;Pteridophyta;Pteridophyta, hier ein Schachtelhalm (Equisetum arvense);Equi008.jpg;Portrait
1070;Pteridophyta;Pteridophyta, hier ein Schachtelhalm (Equisetum arvense);EquiEquarv.1.tif;Herbar
1070;Pteridophyta;Pteridophyta, hier ein Bärlapp (Lycopodium annotinum);Lyco001.jpg;Portrait
1070;Pteridophyta;Pteridophyta, hier ein Bärlapp (Lycopodium annotinum);LycoLycann.1.tif;Herbar
