
360	Campanula barbata
361	Campanula cochleariifolia
362	Campanula rhomboidalis
363	Campanula rotundifolia
364	Phyteuma
365	Phyteuma hemisphaericum
366	Phyteuma orbiculare
367	Phyteuma spicatum
368	Asteraceae
369	Asteroideae
370	Arnica montana
371	Carduus
372	Cirsium
373	Homogyne alpina
374	Petasites
375	Tussilago farfara
376	Matricaria
377	Matricaria recutita
378	Matricaria discoidea
379	Adenostyles alliariae
380	Antennaria dioica
381	Artemisia
382	Artemisia absinthium
383	Artemisia campestris
384	Artemisia vulgaris
385	Centaurea
386	Centaurea jacea
387	Centaurea montana
388	Centaurea scabiosa
389	Leontopodium alpinum
390	Achillea
391	Achillea millefolium
392	Achillea moschata
393	Aster alpinus
394	Aster bellidiastrum
395	Bellis perennis
396	Leucanthemopsis alpina
397	Leucanthemum vulgare
398	Senecio
399	Senecio doronicum
400	Senecio vulgaris
401	Cichorioideae
402	Crepis
403	Crepis aurea
404	Crepis biennis
405	Hieracium
406	Hieracium murorum
407	Hieracium pilosella
408	Leontodon hispidus
409	Taraxacum officinale
410	Tragopogon orientalis
411	Fagales
412	Fagaceae
413	Castanea sativa
414	Fagus sylvatica
415	Quercus
416	Betulaceae
417	Alnus
418	Alnus glutinosa
419	Alnus incana
420	Alnus viridis
421	Betula
422	Carpinus betulus
423	Corylus avellana
424	Juglandaceae
425	Juglans regia
426	Salicaceae
427	Populus
428	Populus alba
429	Populus tremula
430	Salix
431	Salix caprea
432	Salix purpurea
433	Salix herbacea
434	Salix reticulata
435	Salix retusa
436	Monocotyledoneae
437	Liliales
438	Liliaceae
439	Allium
440	Allium ursinum
441	Colchicum autumnale
442	Convallaria majalis
443	Paris quadrifolia
444	Polygonatum
445	Polygonatum multiflorum
446	Polygonatum odoratum
447	Veratrum lobelianum
448	Amaryllidaceae
449	Galanthus nivalis
450	Leucojum vernum
451	Narcissus pseudonarcissus
452	Iridaceae
453	Crocus albiflorus
454	Iris pseudacorus
455	Orchidaceae
456	Coeloglossum viride
457	Gymnadenia conopsea
458	Neottia nidus-avis
459	Nigritella nigra
460	Orchis
461	Orchis mascula
462	Juncaceae
463	Juncus
464	Juncus alpinoarticulatus
465	Juncus inflexus
466	Luzula
467	Luzula campestris
468	Luzula silvatica
469	Cyperaceae
470	Eriophorum
471	Eriophorum angustifolium
472	Trichophorum caespitosum
473	Carex
474	Carex davalliana
475	Carex curvula
476	Carex spicata
477	Carex echinata
478	Carex atrata
479	Carex nigra
480	Carex elata
481	Carex hirta
482	Carex flacca
483	Carex flava
484	Carex sempervirens
485	Carex sylvatica
486	Poaceae
487	Anthoxantum odoratum
488	Briza media
489	Dactylis glomerata
490	Nardus stricta
491	Phragmites australis
492	Sesleria caerulea
493	Agropyron repens
494	Alopecurus pratensis
495	Cynosurus cristatus
496	Hordeum murinum
497	Lolium
498	Lolium perenne
499	Lolium multiflorum
500	Melica
501	Melica nutans
502	Phleum pratense
503	Stipa pennata
504	Arrhenatherum elatius
505	Bromus
506	Bromus erectus
507	Bromus hordeaceus
508	Bromus sterilis
509	Bromus tectorum
510	Festuca
511	Festuca pratensis
512	Festuca rubra
513	Festuca vallesiaca
514	Helictotrichon pubescens
515	Holcus lanatus
516	Poa
517	Poa alpina
518	Poa annua
519	Poa bulbosa
520	Poa pratensis
521	Poa trivialis
522	Trisetum flavescens
523	Araceae
524	Arum maculatum
525	Marchantiatae
526	Bryatae
527	Rhizocarpon geographicum
528	Usnea scabrata
529	Equisetum telmateia
530	Aspleniaceae
531	Athyriaceae
532	Aspidiaceae
533	Pteridium aquilinum
534	Blechnum spicant
535	Cystopteris fragilis
536	Narcissus
537	Narcissus poeticus
538	Carex caryophyllea
539	Carex digitata
540	Carex ferruginea
541	Carex firma
542	Carex pallescens
543	Carex panicea
544	Elyna myosuroides
545	Eriophorum latifolium
546	Eriophorum scheuchzeri
547	Eriophorum vaginatum
548	Schoenus ferrugineus
549	Scirpus sylvaticus
550	Iris
551	Iris sibirica
552	Juncus effusus
553	Juncus trifidus
554	Luzula pilosa
555	Lemnaceae
556	Lemna minor
557	Allium schoenoprasum
558	Lilium martagon
559	Lloydia serotina
560	Maianthemum bifolium
561	Polygonatum verticillatum
562	Tofieldia calyculata
563	Tulipa sylvestris
