ID	NAME	RANK	TYPE
6979		0	PICTURETEXT
6980		0	PICTURETEXT
6981		0	PICTURETEXT
6982		0	PICTURETEXT
6983		0	PICTURETEXT
6984		0	PICTURETEXT
6985	der Pfeil weist auf eine weisse Verwachsungsnaht hin	0	PICTURETEXT
6986		0	PICTURETEXT
6987		0	PICTURETEXT
6988	S. ocymoides	0	PICTURETEXT
6989	S. officinalis	0	PICTURETEXT
6990	S. ocymoides	0	PICTURETEXT
6991	S. officinalis	0	PICTURETEXT
6992	die Pfeile zeigen auf zwei Narben; S. ocymoides	0	PICTURETEXT
6993		0	PICTURETEXT
6994		0	PICTURETEXT
6995		0	PICTURETEXT
6996		0	PICTURETEXT
6997	die Pfeile zeigen auf zwei Narben	0	PICTURETEXT
6998		0	PICTURETEXT
6999		0	PICTURETEXT
7000		0	PICTURETEXT
7001		0	PICTURETEXT
7002	S. acaulis	0	PICTURETEXT
7003	S. nutans	0	PICTURETEXT
7004	S. rupestris	0	PICTURETEXT
7005	S. flos-cuculi	0	PICTURETEXT
7006	S. acaulis	0	PICTURETEXT
7007	S. rupestris	0	PICTURETEXT
7008	S. flos-cuculi	0	PICTURETEXT
7009	S. latifolia	0	PICTURETEXT
7010	Blütenstand von S. nutans	0	PICTURETEXT
7011	eine Blüte von S. rupestris	0	PICTURETEXT
7012	Blüten von S. vulagaris; die 3 Narben rötlich, aus den Blüten herausragend	0	PICTURETEXT
7013		0	PICTURETEXT
7014		0	PICTURETEXT
7015		0	PICTURETEXT
7016		0	PICTURETEXT
7017		0	PICTURETEXT
7018		0	PICTURETEXT
7019		0	PICTURETEXT
7020		0	PICTURETEXT
7021		0	PICTURETEXT
7022		0	PICTURETEXT
7023		0	PICTURETEXT
7024		0	PICTURETEXT
7025		0	PICTURETEXT
7026		0	PICTURETEXT
7027		0	PICTURETEXT
7028		0	PICTURETEXT
7029		0	PICTURETEXT
7030		0	PICTURETEXT
7031		0	PICTURETEXT
7032		0	PICTURETEXT
7033		0	PICTURETEXT
7034		0	PICTURETEXT
7035	die Kronblätter erscheinen rechteckig	0	PICTURETEXT
7036	Blüten mit 3 Griffeln (Unterschied zu der ähnlichen Gypsophila repens mit 2 Griffeln)	0	PICTURETEXT
7037		0	PICTURETEXT
7038		0	PICTURETEXT
7039		0	PICTURETEXT
7040		0	PICTURETEXT
7041		0	PICTURETEXT
7042		0	PICTURETEXT
7043		0	PICTURETEXT
7044		0	PICTURETEXT
7045		0	PICTURETEXT
7046		0	PICTURETEXT
7047		0	PICTURETEXT
7048		0	PICTURETEXT
7049		0	PICTURETEXT
7050		0	PICTURETEXT
7051		0	PICTURETEXT
7052		0	PICTURETEXT
7053		0	PICTURETEXT
7054		0	PICTURETEXT
7055		0	PICTURETEXT
7056		0	PICTURETEXT
7057		0	PICTURETEXT
7058		0	PICTURETEXT
7059		0	PICTURETEXT
7060		0	PICTURETEXT
7061		0	PICTURETEXT
7062		0	PICTURETEXT
7063		0	PICTURETEXT
7064		0	PICTURETEXT
7065		0	PICTURETEXT
7066	eine männliche Blüte	0	PICTURETEXT
7067	Drosera rotundifolia	0	PICTURETEXT
7068	Drosera rotundifolia	0	PICTURETEXT
7069	D. rotundifolia	0	PICTURETEXT
7070	D. rotundifolia	0	PICTURETEXT
7071		0	PICTURETEXT
7072		0	PICTURETEXT
7073		0	PICTURETEXT
7074		0	PICTURETEXT
7075	Polygonum aviculare	0	PICTURETEXT
7076	Polygonum bistorta	0	PICTURETEXT
7077	Reynoutria japonica	0	PICTURETEXT
7078	Rumex acetosa	0	PICTURETEXT
7079	Oxyria digyna	0	PICTURETEXT
7080	Polygonum viviparum	0	PICTURETEXT
7081	Rumex alpinus	0	PICTURETEXT
7082	Blütenstand von Polygonum bistorta	0	PICTURETEXT
7083	Nebenblattröhre = Ochrea; Polygonum persicaria	0	PICTURETEXT
7084	Nebenblattröhre = Ochrea; Rumex scutatus	0	PICTURETEXT
7085		0	PICTURETEXT
7086		0	PICTURETEXT
7087		0	PICTURETEXT
7088		0	PICTURETEXT
7089	P. aviculare	0	PICTURETEXT
7090	P. persicaria	0	PICTURETEXT
7091	P. bistorta	0	PICTURETEXT
7092	P. viviparum	0	PICTURETEXT
7093	P. aviculare	0	PICTURETEXT
7094	P. persicaria	0	PICTURETEXT
7095	P. bistorta	0	PICTURETEXT
7096	P. viviparum	0	PICTURETEXT
7097	Blütenstand von P. bistorta	0	PICTURETEXT
7098	Blütenstand von P. viviparum; der Pfeil weist auf die für die Art typischen Bulbillen hin	0	PICTURETEXT
7099		0	PICTURETEXT
7100		0	PICTURETEXT
7101		0	PICTURETEXT
7102		0	PICTURETEXT
7103		0	PICTURETEXT
7104		0	PICTURETEXT
7105		0	PICTURETEXT
7106		0	PICTURETEXT
7107		0	PICTURETEXT
7108		0	PICTURETEXT
7109		0	PICTURETEXT
7110		0	PICTURETEXT
7111		0	PICTURETEXT
7112	Nebenblattröhre = Ochrea	0	PICTURETEXT
7113		0	PICTURETEXT
7114		0	PICTURETEXT
7115		0	PICTURETEXT
7116		0	PICTURETEXT
7117	Nebenblattröhre = Ochrea	0	PICTURETEXT
7118		0	PICTURETEXT
7119		0	PICTURETEXT
7120		0	PICTURETEXT
7121		0	PICTURETEXT
7122		0	PICTURETEXT
7123		0	PICTURETEXT
7124		0	PICTURETEXT
7125		0	PICTURETEXT
7126		0	PICTURETEXT
7127	der Pfeil weist auf die Bulbillen hin	0	PICTURETEXT
7128		0	PICTURETEXT
7129	ein Krummseggenrasen im Herbst	0	PICTURETEXT
7130		0	PICTURETEXT
7131		0	PICTURETEXT
7132		0	PICTURETEXT
7133	R. alpinus	0	PICTURETEXT
7134	R. obtusifolius	0	PICTURETEXT
7135	R. acetosa	0	PICTURETEXT
7136	R. scutatus	0	PICTURETEXT
7137	R. alpinus	0	PICTURETEXT
7138	R. obtusifolius	0	PICTURETEXT
7139	R. acetosa	0	PICTURETEXT
7140	R. scutatus	0	PICTURETEXT
7141	die Pfeile weisen auf die Nebenblattröhren (Ochrea) hin; R. scutatus	0	PICTURETEXT
7142		0	PICTURETEXT
7143		0	PICTURETEXT
7144		0	PICTURETEXT
7145		0	PICTURETEXT
7146		0	PICTURETEXT
7147		0	PICTURETEXT
7148		0	PICTURETEXT
7149		0	PICTURETEXT
7150		0	PICTURETEXT
7151		0	PICTURETEXT
7152		0	PICTURETEXT
7153		0	PICTURETEXT
7154		0	PICTURETEXT
7155		0	PICTURETEXT
7156	die Pfeile weisen auf die Nebenblattröhren (Ochrea) hin	0	PICTURETEXT
7157		0	PICTURETEXT
7158		0	PICTURETEXT
7159	Thesium alpinum	0	PICTURETEXT
7160	Viscum album	0	PICTURETEXT
7161	Thesium alpinum	0	PICTURETEXT
7162	Viscum album	0	PICTURETEXT
7163	Blüten von Thesium alpinum, dessen Perigonblätter innen weiss (roter Pfeil), aussen grün (blauer Pfeil)	0	PICTURETEXT
7164	Blüten von Viscum album	0	PICTURETEXT
7165		0	PICTURETEXT
7166		0	PICTURETEXT
7167	Perigonblätter innen weiss (roter Pfeil), aussen grün (blauer Pfeil)	0	PICTURETEXT
7168		0	PICTURETEXT
7169		0	PICTURETEXT
7170		0	PICTURETEXT
7171		0	PICTURETEXT
7172		0	PICTURETEXT
7173		0	PICTURETEXT
7174		0	PICTURETEXT
7175		0	PICTURETEXT
7176		0	PICTURETEXT
7177	Blüten	0	PICTURETEXT
7178		0	PICTURETEXT
7179		0	PICTURETEXT
7180		0	PICTURETEXT
7181	Sedum album	0	PICTURETEXT
7182	Sempervivum montanum	0	PICTURETEXT
7183	Sedum atratum	0	PICTURETEXT
7184	Sempervivum arachnoideum	0	PICTURETEXT
7185	die fleischigen Blätter von Sempervivum arachnoideum	0	PICTURETEXT
7186	Blütenstand von Sedum album; siehe die fleischigen Blätter	0	PICTURETEXT
7187	S. acre	0	PICTURETEXT
7188	S. album	0	PICTURETEXT
7189	S. atratum	0	PICTURETEXT
7190	S. acre	0	PICTURETEXT
7191	S. album	0	PICTURETEXT
7192	S. atratum	0	PICTURETEXT
7193		0	PICTURETEXT
7194		0	PICTURETEXT
7195		0	PICTURETEXT
7196		0	PICTURETEXT
7197		0	PICTURETEXT
7198		0	PICTURETEXT
7199		0	PICTURETEXT
7200		0	PICTURETEXT
7201		0	PICTURETEXT
7202		0	PICTURETEXT
7203		0	PICTURETEXT
7204		0	PICTURETEXT
7205		0	PICTURETEXT
7206		0	PICTURETEXT
7207	S. arachnoideum	0	PICTURETEXT
7208	S. montanum	0	PICTURETEXT
7209	S. arachnoideum	0	PICTURETEXT
7210	S. montanum	0	PICTURETEXT
7211	Blüten von S. montanum	0	PICTURETEXT
7212	Blattrosetten von S. arachnoideum	0	PICTURETEXT
7213		0	PICTURETEXT
7214		0	PICTURETEXT
7215		0	PICTURETEXT
7216		0	PICTURETEXT
7217		0	PICTURETEXT
7218		0	PICTURETEXT
7219		0	PICTURETEXT
7220		0	PICTURETEXT
7221		0	PICTURETEXT
7222		0	PICTURETEXT
7223		0	PICTURETEXT
7224		0	PICTURETEXT
7225		0	PICTURETEXT
7226		0	PICTURETEXT
7227		0	PICTURETEXT
7228	Saxifraga aizoides	0	PICTURETEXT
7229	Saxifraga androsacea	0	PICTURETEXT
7230	Saxifraga rotundifolia	0	PICTURETEXT
7231	Chrysosplenium alternifolium	0	PICTURETEXT
7232	Saxifraga caesia	0	PICTURETEXT
7233	Saxifraga oppositifolia	0	PICTURETEXT
7234	Saxifraga stellaris	0	PICTURETEXT
7235	Blüten von Chrysosplenium alternifolium	0	PICTURETEXT
7236	die zwei Pfeile zeigen auf die für die Familie typischen 2Griffel pro Blüte; Saxifraga aizoides	0	PICTURETEXT
7237		0	PICTURETEXT
7238		0	PICTURETEXT
7239		0	PICTURETEXT
7240		0	PICTURETEXT
7241		0	PICTURETEXT
7242		0	PICTURETEXT
7243		0	PICTURETEXT
7244	S. aizoides	0	PICTURETEXT
7245	S. androsacea	0	PICTURETEXT
7246	S. rotundifolia	0	PICTURETEXT
7247	S. caesia	0	PICTURETEXT
7248	S. oppositifolia	0	PICTURETEXT
7249	S. stellaris	0	PICTURETEXT
7250	eine S. stellaris Blüte	0	PICTURETEXT
7251	S. bryoides Blüte, die Staubbeutel z.T. abgefallen	0	PICTURETEXT
7252		0	PICTURETEXT
7253		0	PICTURETEXT
7254	zusammen mit Leontopodium alpinum	0	PICTURETEXT
7255		0	PICTURETEXT
7256		0	PICTURETEXT
7257		0	PICTURETEXT
7258	die, durch die kalkausscheidenden Drüsen, graugünen Blätter 	0	PICTURETEXT
7259		0	PICTURETEXT
7260		0	PICTURETEXT
7261		0	PICTURETEXT
7262		0	PICTURETEXT
7263		0	PICTURETEXT
7264		0	PICTURETEXT
7265		0	PICTURETEXT
7266		0	PICTURETEXT
7267		0	PICTURETEXT
7268	durch den Kalk erscheinen die Zähnchen der Blätter weiss	0	PICTURETEXT
7269		0	PICTURETEXT
7270		0	PICTURETEXT
7271		0	PICTURETEXT
7272		0	PICTURETEXT
7273		0	PICTURETEXT
7274	die zwei Pfeile zeigen auf die für die Familie typischen 2Griffel pro Blüte	0	PICTURETEXT
7275	an einem Bergbach	0	PICTURETEXT
7276		0	PICTURETEXT
7277		0	PICTURETEXT
7278		0	PICTURETEXT
7279	bereits verblüht	0	PICTURETEXT
7280		0	PICTURETEXT
7281		0	PICTURETEXT
7282		0	PICTURETEXT
7283		0	PICTURETEXT
7284		0	PICTURETEXT
7285		0	PICTURETEXT
7286		0	PICTURETEXT
7287		0	PICTURETEXT
7288		0	PICTURETEXT
7289		0	PICTURETEXT
7290		0	PICTURETEXT
7291		0	PICTURETEXT
7292		0	PICTURETEXT
7293		0	PICTURETEXT
7294		0	PICTURETEXT
7295		0	PICTURETEXT
7296	Rosettenblätter	0	PICTURETEXT
7297		0	PICTURETEXT
7298		0	PICTURETEXT
7299		0	PICTURETEXT
7300		0	PICTURETEXT
7301		0	PICTURETEXT
7302		0	PICTURETEXT
7303		0	PICTURETEXT
7304	Pflanze z.T. fruchtend	0	PICTURETEXT
7305		0	PICTURETEXT
7306		0	PICTURETEXT
7307		0	PICTURETEXT
7308	bei Saxifraga stellaris sind die Kelchblätter ab Blühbeginn zurückgebogen	0	PICTURETEXT
7309	an einem Bergbach; im Bild ist Saxifraga aizoides zu sehen	0	PICTURETEXT
7310	Trifolium pratense (Fabaceae)	0	PICTURETEXT
7311	Salix caprea (Salicaceae)	0	PICTURETEXT
7312	Viola calcarata (Violaceae)	0	PICTURETEXT
7313	Euphorbia cyparissias (Euphorbiaceae)	0	PICTURETEXT
7314	Rosa canina (Rosaceae)	0	PICTURETEXT
7315	Geranium sylvaticum (Geraniaceae)	0	PICTURETEXT
7316	Acer pseudoplatanus (Sapindaceae)	0	PICTURETEXT
7317	doppelte Blütenhülle mit freien Kronblättern; Viola arvensis (Violaceae)	0	PICTURETEXT
7318	Staubblätter in 2 Kreisen wie hier bei Geranium sanguineum (Geraniaceae; 5zählige Blüten, 10 Staubblätter)	0	PICTURETEXT
7319	Zweig mit Blüten; Euonymus europaeus	0	PICTURETEXT
7320	Zweig mit Früchten; Euonymus europaeus	0	PICTURETEXT
7321	fruchtender Euonymus europaeus	0	PICTURETEXT
7322	Blüten von Euonymus europaeus	0	PICTURETEXT
7323	Zweig mit Blüten	0	PICTURETEXT
7324	Zweig mit Früchten	0	PICTURETEXT
7325	fruchtend	0	PICTURETEXT
7326		0	PICTURETEXT
7327	im Frühling	0	PICTURETEXT
7328	im Sommer	0	PICTURETEXT
7329		0	PICTURETEXT
7330		0	PICTURETEXT
7331		0	PICTURETEXT
7332	gut sichtbar sind die 'Krönchen'-ähnlichen Staminodien; ausser bei zwei Staubblättern sind die Staubbeutel bereits abgefallen	0	PICTURETEXT
7333	Euphorbia amygdaloides	0	PICTURETEXT
7334	Euphorbia cyparissias	0	PICTURETEXT
7335	Euphorbia helioscopia	0	PICTURETEXT
7336	Mercurialis perennis (weibliche Pflanze links; männliche Pflanze rechts)	0	PICTURETEXT
7337	Euphorbia amygdaloides	0	PICTURETEXT
7338	Euphorbia cyparissias	0	PICTURETEXT
7339	Euphorbia helioscopia	0	PICTURETEXT
7340	Mercurialis perennis (eine weibliche Pflanze)	0	PICTURETEXT
7341	Blütenstände von Euphorbia cyparissias	0	PICTURETEXT
7342	männliche Blüten; Mercurialis perennis	0	PICTURETEXT
7343	E. amygdaloides	0	PICTURETEXT
7344	E. cyparissias	0	PICTURETEXT
7345	E. helioscopia	0	PICTURETEXT
7346	E. amygdaloides	0	PICTURETEXT
7347	E. cyparissias	0	PICTURETEXT
7348	E. helioscopia	0	PICTURETEXT
7349	Cyathien von E. cyparissias; Drüsen der Hüllbecher (rote Pfeile); Tragblätter (blaue Pfeile); eine aus einem Hüllbecher hängende weibliche Blüte/Frucht (grüner Pfeil)	0	PICTURETEXT
7350	Cyathium von E. amygdaloides; Tragblätter (blaue Pfeile); Drüsen des Hüllbechers (roter Pfeil); die weibliche Blüte hier noch nicht entwickelt	0	PICTURETEXT
7351		0	PICTURETEXT
7352		0	PICTURETEXT
7353		0	PICTURETEXT
7354		0	PICTURETEXT
7355		0	PICTURETEXT
7356		0	PICTURETEXT
7357		0	PICTURETEXT
7358		0	PICTURETEXT
7359		0	PICTURETEXT
7360	sterile Triebe	0	PICTURETEXT
7361	Drüsen der Hüllbecher (rote Pfeile); Tragblätter (blaue Pfeile); eine aus einem Hüllbecher hängende, weibliche Blüte/Frucht (grüner Pfeil)	0	PICTURETEXT
7362		0	PICTURETEXT
7363		0	PICTURETEXT
7364		0	PICTURETEXT
7365		0	PICTURETEXT
7366		0	PICTURETEXT
7367		0	PICTURETEXT
7368		0	PICTURETEXT
7369	weibliche Pflanze links; männliche Pflanze rechts	0	PICTURETEXT
7370	männliche Pflanze	0	PICTURETEXT
7371	weibliche Pflanze	0	PICTURETEXT
7372		0	PICTURETEXT
7373	weibliche Pflanze	0	PICTURETEXT
7374	Blüten einer männlichen Pflanze	0	PICTURETEXT
7375		0	PICTURETEXT
7376	Hypericum perforatum	0	PICTURETEXT
7377	Hypericum perforatum	0	PICTURETEXT
7378	Hypericum perforatum	0	PICTURETEXT
7379	Hypericum perforatum	0	PICTURETEXT
7380		0	PICTURETEXT
7381		0	PICTURETEXT
7382		0	PICTURETEXT
7383	auf dem Bild ist zu erkennen, dass die Staubfäden am Grunde in 3 Bündel verwachsen sind	0	PICTURETEXT
7384		0	PICTURETEXT
7385	Linum catharticum	0	PICTURETEXT
7386	Linum catharticum	0	PICTURETEXT
7387		0	PICTURETEXT
7388		0	PICTURETEXT
7389	Populus nigra-Zweig mit versamenden Früchten; die Samen durch ihren Haarschopf als wollige Knäuel zu erkennen	0	PICTURETEXT
7390	Zweig mit Kätzchen; Populus tremula	0	PICTURETEXT
7391	Salix caprea-Zweig mit versamenden Früchten; die Samen durch ihren Haarschopf als wollige Knäuel zu erkennen	0	PICTURETEXT
7392	männliche Salix reticulata	0	PICTURETEXT
7393	Populus tremula	0	PICTURETEXT
7394	Salix purpurea	0	PICTURETEXT
7395	Salix retusa	0	PICTURETEXT
7396	ein weibliches Kätzchen von Populus tremula; die Narben sind als rötliche Fäden zu erkennen	0	PICTURETEXT
7397	männliches Kätzchen; Salix sp.	0	PICTURETEXT
7398	P. alba	0	PICTURETEXT
7399	P. nigra	0	PICTURETEXT
7400	P. tremula	0	PICTURETEXT
7401	P. alba	0	PICTURETEXT
7402	P. nigra	0	PICTURETEXT
7403	P. tremula	0	PICTURETEXT
7404	ein weibliches Kätzchen von P. tremula; die Narben sind als rötliche Fäden zu erkennen	0	PICTURETEXT
7405	ein Teil eines männlichen Kätzchens von P. tremula; die Tragblätter sind bei der Gattung Populus zerschlitzt (grüner Pfeil)	0	PICTURETEXT
7406		0	PICTURETEXT
7407		0	PICTURETEXT
7408		0	PICTURETEXT
7409		0	PICTURETEXT
7410	Zweig mit versamenden Früchten; die Samen durch ihren Haarschopf als wollige Knäuel zu erkennen	0	PICTURETEXT
7411		0	PICTURETEXT
7412		0	PICTURETEXT
7413		0	PICTURETEXT
7414		0	PICTURETEXT
7415		0	PICTURETEXT
7416		0	PICTURETEXT
7417	im Frühling noch vor dem Blattaustrieb	0	PICTURETEXT
7418	ein weibliches Kätzchen; die Narben sind als rötliche Fäden zu erkennen	0	PICTURETEXT
7419	ein Teil eines männlichen Kätzchens; die Tragblätter sind bei der Gattung Populus zerschlitzt (grüner Pfeil)	0	PICTURETEXT
7420	Zweig mit versamenden Früchten; die Samen durch ihren Haarschopf als wollige Knäuel zu erkennen; S. caprea	0	PICTURETEXT
7421	S. elaeagnos	0	PICTURETEXT
7422	S. herbacea	0	PICTURETEXT
7423	männliche S. reticulata	0	PICTURETEXT
7424	S. alba	0	PICTURETEXT
7425	S. helvetica	0	PICTURETEXT
7426	S. purpurea	0	PICTURETEXT
7427	S. retusa	0	PICTURETEXT
7428	männliches Kätzchen; Salix sp.	0	PICTURETEXT
7429	weibliche Kätzchen; Salix sp.	0	PICTURETEXT
7430	die Pfeile weisen auf die nicht-zerschlitzten Tragblätter hin; Salix sp.	0	PICTURETEXT
7431	Zweig mit versamenden Früchten; die Samen durch ihren Haarschopf als wollige Knäuel zu erkennen	0	PICTURETEXT
7432		0	PICTURETEXT
7433		0	PICTURETEXT
7434		0	PICTURETEXT
7435	Blattunterseite	0	PICTURETEXT
7436		0	PICTURETEXT
7437		0	PICTURETEXT
7438	Zweig mit versamenden Früchten; die Samen durch ihren Haarschopf als wollige Knäuel zu erkennen	0	PICTURETEXT
7439		0	PICTURETEXT
7440		0	PICTURETEXT
7441	Zweig mit versamenden Früchten; die Samen durch ihren Haarschopf als wollige Knäuel zu erkennen	0	PICTURETEXT
7442	Blattunterseite mit nach unten gerolltem Blattrand	0	PICTURETEXT
7443		0	PICTURETEXT
7444		0	PICTURETEXT
7445		0	PICTURETEXT
7446		0	PICTURETEXT
7447		0	PICTURETEXT
7448		0	PICTURETEXT
7449	Früchte	0	PICTURETEXT
7450	Zweig mit versamenden Früchten; die Samen durch ihren Haarschopf als wollige Knäuel zu erkennen	0	PICTURETEXT
7451	Blattoberseite	0	PICTURETEXT
7452	versamende Früchte; die Samen hier als dunkle Punkte zu erkennen, durch ihren Haarschopf wie 'Wolle' aussehend	0	PICTURETEXT
7453		0	PICTURETEXT
7454		0	PICTURETEXT
7455		0	PICTURETEXT
7456		0	PICTURETEXT
7457	Zweig mit versamenden Früchten; die Samen durch ihren Haarschopf als wollige Knäuel zu erkennen	0	PICTURETEXT
7458	Blattoberseite	0	PICTURETEXT
7459	versamende Früchte; die Samen hier als dunkle Punkte zu erkennen, durch ihren Haarschopf wie 'Wolle' aussehend	0	PICTURETEXT
7460		0	PICTURETEXT
7461		0	PICTURETEXT
7462		0	PICTURETEXT
7463		0	PICTURETEXT
7464		0	PICTURETEXT
7465		0	PICTURETEXT
7466		0	PICTURETEXT
7467		0	PICTURETEXT
7468		0	PICTURETEXT
7469	männliche Pflanze	0	PICTURETEXT
7470		0	PICTURETEXT
7471		0	PICTURETEXT
7472	mit blühendem männlichem Kätzchen	0	PICTURETEXT
7473		0	PICTURETEXT
7474	männliche Pflanze	0	PICTURETEXT
7475	weibliche Pflanze	0	PICTURETEXT
7476		0	PICTURETEXT
7477		0	PICTURETEXT
7478		0	PICTURETEXT
7479		0	PICTURETEXT
7480	verblühte männliche Kätzchen; der Pfeil weist auf die ausgerandeten Blätter hin	0	PICTURETEXT
7481	Viola hirta	0	PICTURETEXT
7482	Viola arvensis	0	PICTURETEXT
7483	Viola biflora	0	PICTURETEXT
7484	Viola calcarata	0	PICTURETEXT
7485	Viola reichenbachiana	0	PICTURETEXT
7486	Viola tricolor	0	PICTURETEXT
7487	Viola biflora	0	PICTURETEXT
7488	Viola calcarata	0	PICTURETEXT
7489	Blüte von vorne; Viola arvensis	0	PICTURETEXT
7490	Blüte von vorne; Viola biflora	0	PICTURETEXT
7491	das unterste Kronblatt ist am Grunde gespornt; Viola calcarata	0	PICTURETEXT
7492		0	PICTURETEXT
7493		0	PICTURETEXT
7494		0	PICTURETEXT
7495		0	PICTURETEXT
7496		0	PICTURETEXT
7497		0	PICTURETEXT
7498		0	PICTURETEXT
7499		0	PICTURETEXT
7500		0	PICTURETEXT
7501		0	PICTURETEXT
7502		0	PICTURETEXT
7503		0	PICTURETEXT
7504	die Kelchblätter sind länger als die Kronblätter, daher sind sie auch von vorne sichtbar	0	PICTURETEXT
7505		0	PICTURETEXT
7506		0	PICTURETEXT
7507		0	PICTURETEXT
7508	die Kronblätter sind länger als die Kelchblätter (an der linken Blüte gut zu erkennen)	0	PICTURETEXT
7509		0	PICTURETEXT
7510		0	PICTURETEXT
7511	Blüte von hinten; die Kronblätter sind länger als die Kelchblätter	0	PICTURETEXT
7512		0	PICTURETEXT
7513		0	PICTURETEXT
7514		0	PICTURETEXT
7515		0	PICTURETEXT
7516	gut zu erkennen sind die nierenförmigen Blätter (roter Pfeil)	0	PICTURETEXT
7517		0	PICTURETEXT
7518		0	PICTURETEXT
7519		0	PICTURETEXT
7520		0	PICTURETEXT
7521		0	PICTURETEXT
7522		0	PICTURETEXT
7523	die Blüten sind mit einem Durchmesser von 3-4cm sehr gross im Vergleich zu anderen Viola-Arten	0	PICTURETEXT
7524	der Sporn ist im Vergleich zu anderen Viola-Arten sehr lang; Deutscher Name 'Langsporniges Stiefmütterchen'	0	PICTURETEXT
7525	Oxalis acetosella	0	PICTURETEXT
7526	Oxalis acetosella	0	PICTURETEXT
7527	Oxalis acetosella	0	PICTURETEXT
7528	Oxalis acetosella	0	PICTURETEXT
7529		0	PICTURETEXT
7530		0	PICTURETEXT
7531		0	PICTURETEXT
7532		0	PICTURETEXT
7533		0	PICTURETEXT
7534		0	PICTURETEXT
7535		0	PICTURETEXT
7536		0	PICTURETEXT
7537		0	PICTURETEXT
7538	Trifolium pratense	0	PICTURETEXT
7539	Lathyrus vernus	0	PICTURETEXT
7540	Hippocrepis comosa	0	PICTURETEXT
7541	Robinia pseudoacacia	0	PICTURETEXT
7542	Onobrychis viciifolia	0	PICTURETEXT
7543	Oxytropis campestris	0	PICTURETEXT
7544	Laburnum anagyroides	0	PICTURETEXT
7545	Vicia sepium	0	PICTURETEXT
7546	Anthyllis vulneraria	0	PICTURETEXT
7547	Lotus corniculatus	0	PICTURETEXT
7548	Astragalus alpinus	0	PICTURETEXT
7549	Blüten von Lathyrus vernus	0	PICTURETEXT
7550	Blüten von Vicia sativa	0	PICTURETEXT
7551	Hülsenfrucht von Hedysarum hedysaroides	0	PICTURETEXT
7552	Hülsenfrüchte von Astragalus alpinus	0	PICTURETEXT
7553	Trifolium pratense	0	PICTURETEXT
7554	Lathyrus vernus	0	PICTURETEXT
7555	Hippocrepis comosa	0	PICTURETEXT
7556	Robinia pseudoacacia	0	PICTURETEXT
7557	Onobrychis viciifolia	0	PICTURETEXT
7558	Oxytropis campestris	0	PICTURETEXT
7559	Laburnum anagyroides	0	PICTURETEXT
7560	Vicia sepium	0	PICTURETEXT
7561	Anthyllis vulneraria	0	PICTURETEXT
7562	Lotus corniculatus	0	PICTURETEXT
7563	Astragalus alpinus	0	PICTURETEXT
7564	Blüten von Lathyrus vernus	0	PICTURETEXT
7565	Blüten von Vicia sativa	0	PICTURETEXT
7566	Hülsenfrucht von Hedysarum hedysaroides	0	PICTURETEXT
7567	Hülsenfrüchte von Astragalus alpinus	0	PICTURETEXT
7568	L. anagyroides	0	PICTURETEXT
7569	L. anagyroides	0	PICTURETEXT
7570		0	PICTURETEXT
7571		0	PICTURETEXT
7572		0	PICTURETEXT
7573	M. falcata	0	PICTURETEXT
7574	M. lupulina	0	PICTURETEXT
7575	M. sativa	0	PICTURETEXT
7576	M. falcata	0	PICTURETEXT
7577	M. lupulina	0	PICTURETEXT
7578	M. sativa	0	PICTURETEXT
7579	Blütenstand von M. falcata	0	PICTURETEXT
7580	Fruchtstand von M. lupulina; die Früchte wären nicht sichtbar würde die Krone nach dem Verblühen nicht abfallen	0	PICTURETEXT
7581	Hülsenfrucht von M. sativa, daran die Reste der abfallenden, verblühten Krone hängend	0	PICTURETEXT
7582		0	PICTURETEXT
7583	eine sichelförmige Frucht (Pfeil)	0	PICTURETEXT
7584		0	PICTURETEXT
7585		0	PICTURETEXT
7586		0	PICTURETEXT
7587	eine hufeisenförmige Frucht (Pfeil)	0	PICTURETEXT
7588		0	PICTURETEXT
7589		0	PICTURETEXT
7590		0	PICTURETEXT
7591	Fruchtstand mit nierenförmigen Hülsenfrüchten	0	PICTURETEXT
7592		0	PICTURETEXT
7593		0	PICTURETEXT
7594	Fruchtstand mit nierenförmigen Hülsenfrüchten; die Früchte wären nicht sichtbar würde die Krone nach dem Verblühen nicht abfallen	0	PICTURETEXT
7595		0	PICTURETEXT
7596	Fruchtstand mit schraubenförmigen Hülsenfrüchten	0	PICTURETEXT
7597		0	PICTURETEXT
7598		0	PICTURETEXT
7599	eine schraubenförmige Hülsenfrucht, daran  die Reste der abfallenden, verblühten Krone hängend	0	PICTURETEXT
7600	M. officinalis	0	PICTURETEXT
7601	M. albus	0	PICTURETEXT
7602	M. officinalis	0	PICTURETEXT
7603	M. albus	0	PICTURETEXT
7604	Blütenstand von M. officinalis	0	PICTURETEXT
7605		0	PICTURETEXT
7606		0	PICTURETEXT
7607		0	PICTURETEXT
7608		0	PICTURETEXT
7609		0	PICTURETEXT
7610		0	PICTURETEXT
7611		0	PICTURETEXT
7612		0	PICTURETEXT
7613	T. pratense	0	PICTURETEXT
7614	T. badium	0	PICTURETEXT
7615	T. repens	0	PICTURETEXT
7616	T. alpinum	0	PICTURETEXT
7617	T. dubium	0	PICTURETEXT
7618	T. montanum	0	PICTURETEXT
